ac_no,ac_name,candidate_name,gender,age,category,party,general,postal,total,pct_votes,total_electors,party_group,rank
204,Sattur,"PALANICHAMY, P.",MALE,34,SC,BHUDRP,96,1,97,0.04,253363,BHUDRP,22
204,Sattur,"GURUSAMY, P.",MALE,37,GENERAL,IND,94,0,94,0.04,253363,IND,23
204,Sattur,"BALA SUBRAMANIAN, R.",MALE,49,GENERAL,IND,61,1,62,0.02,253363,IND,24
204,Sattur,"PRABAKARAN, J.",MALE,34,GENERAL,IND,60,0,60,0.02,253363,IND,25
204,Sattur,"ANTHONYRAJ, A.",MALE,53,GENERAL,IND,57,0,57,0.02,253363,IND,26
204,Sattur,"MANOHARAN, V.",MALE,44,GENERAL,IND,51,0,51,0.02,253363,IND,27
204,Sattur,"MAHESKUMAR, M",MALE,32,GENERAL,IND,41,0,41,0.02,253363,IND,28
205,Sivakasi,Ashokan.G,MALE,62,GENERAL,INC,77788,1159,78947,30.15,261809,DMK+,1
205,Sivakasi,Lakshmi Ganesan,FEMALE,48,GENERAL,ADMK,61367,261,61628,23.54,261809,ADMK+,2
205,Sivakasi,Kanagapriya.R,FEMALE,27,GENERAL,NTK,20754,111,20865,7.97,261809,NTK,3
205,Sivakasi,Samikkalai.G,MALE,55,GENERAL,AMMKMNKZ,9751,142,9893,3.78,261809,AMMKMNKZ,4
205,Sivakasi,Mugunthan.S,MALE,47,GENERAL,MNM,6053,37,6090,2.33,261809,MNM,5
205,Sivakasi,NOTA,,,,NOTA,1709,18,1727,0.66,261809,NOTA,6
205,Sivakasi,LAKSHMANAN.E,MALE,48,SC,IND,1410,20,1430,0.55,261809,IND,7
205,Sivakasi,KESAVAKUMAR.D,MALE,28,GENERAL,IND,442,0,442,0.17,261809,IND,8
205,Sivakasi,Ananthalakshmi,FEMALE,39,GENERAL,BSP,432,6,438,0.17,261809,BSP,9
205,Sivakasi,KANNAN.K,MALE,56,GENERAL,VTVTK,423,3,426,0.16,261809,VTVTK,10
205,Sivakasi,Balakrishnan.N,MALE,39,GENERAL,IND,405,9,414,0.16,261809,IND,11
205,Sivakasi,DHARMALINGAM.M,MALE,29,GENERAL,IND,330,0,330,0.13,261809,IND,12
205,Sivakasi,Karthik.N,MALE,36,GENERAL,IND,319,0,319,0.12,261809,IND,13
205,Sivakasi,KARUPPASAMY.S,MALE,39,SC,AMPK,314,2,316,0.12,261809,AMPK,14
205,Sivakasi,VINOTHKUMAR.M,MALE,36,GENERAL,IND,245,0,245,0.09,261809,IND,15
205,Sivakasi,Thangaraj.S,MALE,65,SC,IND,233,1,234,0.09,261809,IND,16
205,Sivakasi,MARIMUTHU.M,MALE,45,GENERAL,IND,220,1,221,0.08,261809,IND,17
205,Sivakasi,KALYANASUNDARI.M,FEMALE,26,GENERAL,MIDP,188,3,191,0.07,261809,MIDP,18
205,Sivakasi,GANESAN.R,MALE,45,GENERAL,IND,151,1,152,0.06,261809,IND,19
205,Sivakasi,Anbalagan.P,MALE,37,SC,IND,125,1,126,0.05,261809,IND,20
205,Sivakasi,Pandiarajan.S,MALE,43,SC,IND,113,1,114,0.04,261809,IND,21
205,Sivakasi,MGR NAMBBI,MALE,65,GENERAL,AIMGRMMK,107,0,107,0.04,261809,AIMGRMMK,22
205,Sivakasi,MAYILVAGANAN.G,MALE,40,GENERAL,IND,100,1,101,0.04,261809,IND,23
205,Sivakasi,Ashokkumar.C,MALE,39,GENERAL,IND,86,2,88,0.03,261809,IND,24
205,Sivakasi,JEEVANANTHAM.G,MALE,56,SC,RPPRINAT,77,1,78,0.03,261809,RPPRINAT,25
205,Sivakasi,JOYSMARY.T,FEMALE,57,GENERAL,IND,64,0,64,0.02,261809,IND,26
205,Sivakasi,PALANICHAMY.P,MALE,34,SC,BHUDRP,61,0,61,0.02,261809,BHUDRP,27
206,Virudhunagar,SEENIVASAN A.R.R,MALE,64,GENERAL,DMK,71909,1388,73297,32.71,224099,DMK+,1
206,Virudhunagar,PANDURANGAN G,MALE,37,GENERAL,BJP,51502,456,51958,23.19,224099,ADMK+,2
206,Virudhunagar,SELVAKUMAR V.R,MALE,37,GENERAL,NTK,14162,149,14311,6.39,224099,NTK,3
206,Virudhunagar,THANGARAJ M,MALE,57,GENERAL,AMMKMNKZ,10642,141,10783,4.81,224099,AMMKMNKZ,4
206,Virudhunagar,MANIMARAN N,MALE,53,GENERAL,AISMK,4996,58,5054,2.26,224099,AISMK,5
206,Virudhunagar,NOTA,,,,NOTA,1556,14,1570,0.70,224099,NOTA,6
206,Virudhunagar,GUNASEKARAN G,MALE,48,SC,IND,1377,29,1406,0.63,224099,IND,7
206,Virudhunagar,PUNGAN K,MALE,42,GENERAL,IND,758,1,759,0.34,224099,IND,8
206,Virudhunagar,SUYAMBULINGAM L,MALE,31,GENERAL,NIDP,587,3,590,0.26,224099,NIDP,9
206,Virudhunagar,RAMARAJ C,MALE,29,GENERAL,IND,463,2,465,0.21,224099,IND,10
206,Virudhunagar,VELUCHAMY S,MALE,50,SC,IND,328,0,328,0.15,224099,IND,11
206,Virudhunagar,PANDURENGAN T,MALE,60,SC,IND,279,3,282,0.13,224099,IND,12
206,Virudhunagar,SHIBI B,MALE,28,GENERAL,IND,261,3,264,0.12,224099,IND,13
206,Virudhunagar,VIKRAMAN N,MALE,35,SC,DMMK,200,0,200,0.09,224099,DMMK,14
206,Virudhunagar,DHAMOTHARAN R,MALE,48,GENERAL,IND,119,0,119,0.05,224099,IND,15
206,Virudhunagar,THANGARAJ R,MALE,48,GENERAL,IND,93,0,93,0.04,224099,IND,16
206,Virudhunagar,THANGAPANDI N,MALE,45,GENERAL,IND,85,4,89,0.04,224099,IND,17
206,Virudhunagar,KARUPPIAH P,MALE,43,GENERAL,IND,84,1,85,0.04,224099,IND,18
206,Virudhunagar,GURUNATHAN G,MALE,32,GENERAL,IND,64,0,64,0.03,224099,IND,19
207,Aruppukkottai,K.K.S.S.R.RAMACHANDRAN,MALE,71,GENERAL,DMK,88928,2112,91040,40.68,223820,DMK+,1
207,Aruppukkottai,VAIGAICHELVAN,MALE,52,GENERAL,ADMK,51614,392,52006,23.24,223820,ADMK+,2
207,Aruppukkottai,UMA,FEMALE,28,GENERAL,NTK,12271,121,12392,5.54,223820,NTK,3
207,Aruppukkottai,V.UMADEVI,FEMALE,52,GENERAL,MNM,7550,88,7638,3.41,223820,MNM,4
207,Aruppukkottai,R.RAMESH,MALE,46,GENERAL,DMDK,2505,27,2532,1.13,223820,DMDK,5
207,Aruppukkottai,NOTA,,,,NOTA,1316,7,1323,0.59,223820,NOTA,6
207,Aruppukkottai,K. BOOMINATHAN,MALE,46,GENERAL,IND,630,0,630,0.28,223820,IND,7
207,Aruppukkottai,M.KARUPPASAMY,MALE,43,SC,PT,460,18,478,0.21,223820,PT,8
207,Aruppukkottai,P.PRASANTH,MALE,27,SC,IND,436,0,436,0.19,223820,IND,9
207,Aruppukkottai,THANGAPANDIAN,MALE,37,GENERAL,IND,425,1,426,0.19,223820,IND,10
207,Aruppukkottai,LINGAPANDI,MALE,40,GENERAL,IND,419,0,419,0.19,223820,IND,11
207,Aruppukkottai,G.SUBBURAJ,MALE,47,SC,BSP,270,2,272,0.12,223820,BSP,12
207,Aruppukkottai,V. POORNISHA,FEMALE,35,GENERAL,IND,217,2,219,0.10,223820,IND,13
207,Aruppukkottai,S.MANIVANNAN,MALE,36,GENERAL,IND,190,0,190,0.08,223820,IND,14
207,Aruppukkottai,S.RAMACHANDRAN,MALE,63,GENERAL,IND,189,0,189,0.08,223820,IND,15
207,Aruppukkottai,M MUTHUMARIAPPAN,MALE,67,SC,IND,128,0,128,0.06,223820,IND,16
207,Aruppukkottai,Ponmuniasamy,MALE,39,GENERAL,IND,118,0,118,0.05,223820,IND,17
207,Aruppukkottai,DHANASEKARAPANDIAN,MALE,64,GENERAL,IND,76,0,76,0.03,223820,IND,18
207,Aruppukkottai,E.RAMACHANDRAN,MALE,42,GENERAL,IND,72,0,72,0.03,223820,IND,19
207,Aruppukkottai,R.RAMACHANDRAN,MALE,30,SC,IND,71,0,71,0.03,223820,IND,20
207,Aruppukkottai,R.S.RAMACHANDRAN,MALE,44,GENERAL,IND,67,0,67,0.03,223820,IND,21
207,Aruppukkottai,THANGA VADIVEL.A.N,MALE,31,GENERAL,IND,61,1,62,0.03,223820,IND,22
207,Aruppukkottai,G.RAMACHANDRAN,MALE,41,GENERAL,IND,60,0,60,0.03,223820,IND,23
207,Aruppukkottai,VIJAYAKUMAR,MALE,45,SC,IND,60,0,60,0.03,223820,IND,24
207,Aruppukkottai,S.DEENATHAYALAN,MALE,50,GENERAL,AMPK,58,0,58,0.03,223820,AMPK,25
207,Aruppukkottai,G.RANJITH,MALE,32,SC,IND,57,0,57,0.03,223820,IND,26
207,Aruppukkottai,A.P.S.JOHNSON,MALE,25,GENERAL,MIDP,55,2,57,0.03,223820,MIDP,27
207,Aruppukkottai,S.PANDIYAN,MALE,27,SC,BHUDRP,48,0,48,0.02,223820,BHUDRP,28
207,Aruppukkottai,T.RAMACHANDRAN,MALE,41,GENERAL,IND,39,0,39,0.02,223820,IND,29
207,Aruppukkottai,VENKATESAN,MALE,52,GENERAL,IND,38,0,38,0.02,223820,IND,30
208,Tiruchuli,THANGAM THENARASU,MALE,54,GENERAL,DMK,101016,1209,102225,46.17,221421,DMK+,1
208,Tiruchuli,RAJASEKAR S,MALE,65,GENERAL,ADMK,41087,146,41233,18.62,221421,ADMK+,2
208,Tiruchuli,ANANDHAJOTHI A,FEMALE,39,GENERAL,NTK,13654,133,13787,6.23,221421,NTK,3
208,Tiruchuli,SIVASAMY K K,MALE,60,GENERAL,AMMKMNKZ,6399,42,6441,2.91,221421,AMMKMNKZ,4
208,Tiruchuli,ARUNKUMAR V,MALE,29,GENERAL,IND,2491,1,2492,1.13,221421,IND,5
208,Tiruchuli,MURUGAN S,MALE,46,GENERAL,MNM,1338,18,1356,0.61,221421,MNM,6
208,Tiruchuli,ADAIKALAM R,MALE,27,GENERAL,IND,896,2,898,0.41,221421,IND,7
208,Tiruchuli,NOTA,,,,NOTA,734,6,740,0.33,221421,NOTA,8
208,Tiruchuli,RAMATHILAGAM A,FEMALE,28,GENERAL,IND,683,1,684,0.31,221421,IND,9
208,Tiruchuli,THIRUMURUGAN PALANISAMY K,MALE,26,SC,PT,586,7,593,0.27,221421,PT,10
208,Tiruchuli,MALAIALAGU M,MALE,38,SC,IND,566,0,566,0.26,221421,IND,11
208,Tiruchuli,THIRUMURUGAN G,MALE,36,GENERAL,IND,480,0,480,0.22,221421,IND,12
208,Tiruchuli,ADVOCATE. THANGAPANDIAN M,MALE,37,GENERAL,IND,357,8,365,0.16,221421,IND,13
208,Tiruchuli,RAJANGAM C,MALE,59,GENERAL,IND,349,0,349,0.16,221421,IND,14
208,Tiruchuli,RAJENDRAN R,MALE,37,GENERAL,IND,137,0,137,0.06,221421,IND,15
208,Tiruchuli,INDIRA B,FEMALE,42,GENERAL,IND,123,1,124,0.06,221421,IND,16
208,Tiruchuli,HARIKRISHNAN K,MALE,37,SC,IND,108,0,108,0.05,221421,IND,17
208,Tiruchuli,MANIVASAGAM S,MALE,42,SC,BHUDRP,70,0,70,0.03,221421,BHUDRP,18
208,Tiruchuli,SETHURAMALINGAM S,MALE,76,GENERAL,IND,65,0,65,0.03,221421,IND,19
208,Tiruchuli,CHENNAKESAVAN P,MALE,38,GENERAL,IND,52,0,52,0.02,221421,IND,20
208,Tiruchuli,KALIMUTHU S,MALE,51,GENERAL,IND,46,0,46,0.02,221421,IND,21
209,Paramakudi,MURUGESAN S,MALE,54,SC,DMK,83016,1848,84864,33.13,256158,DMK+,1
209,Paramakudi,SADHAN PRABHAKAR N,MALE,49,SC,ADMK,70488,1091,71579,27.94,256158,ADMK+,2
209,Paramakudi,SASIKALA S,FEMALE,32,SC,NTK,16262,168,16430,6.41,256158,NTK,3
209,Paramakudi,KARUPPU RAJA M,MALE,29,SC,MNM,3447,41,3488,1.36,256158,MNM,4
209,Paramakudi,SELVI U,FEMALE,50,SC,DMDK,1988,21,2009,0.78,256158,DMDK,5
209,Paramakudi,NOTA,,,,NOTA,1242,16,1258,0.49,256158,NOTA,6
209,Paramakudi,MURUKESAN K,MALE,49,SC,IND,684,3,687,0.27,256158,IND,7
209,Paramakudi,GOVINDAN V,MALE,66,SC,BSP,416,9,425,0.17,256158,BSP,8
209,Paramakudi,RAJIV GANDHI K,MALE,30,SC,IND,350,4,354,0.14,256158,IND,9
209,Paramakudi,UDHAYAKUMAR M,MALE,30,SC,IND,208,0,208,0.08,256158,IND,10
209,Paramakudi,BALAMURUGAN S,MALE,39,SC,IND,196,2,198,0.08,256158,IND,11
209,Paramakudi,PARTHASARATHI M,MALE,40,SC,MIDP,187,1,188,0.07,256158,MIDP,12
209,Paramakudi,RAMAPANDI C,MALE,28,SC,IND,184,2,186,0.07,256158,IND,13
209,Paramakudi,RAVISANKAR V,MALE,45,SC,IND,109,0,109,0.04,256158,IND,14
209,Paramakudi,UDAYAKUMAR,MALE,41,SC,IND,96,0,96,0.04,256158,IND,15
209,Paramakudi,KUMAR S,MALE,48,SC,IND,78,1,79,0.03,256158,IND,16
210,Tiruvadanai,RM.KARUMANIKAM,MALE,35,GENERAL,INC,78415,949,79364,27.25,291236,DMK+,1
210,Tiruvadanai,KC.ANIMUTHU,MALE,51,GENERAL,ADMK,65049,463,65512,22.49,291236,ADMK+,2
210,Tiruvadanai,"V.D.N.ANANDH B.E.,",MALE,40,GENERAL,AMMKMNKZ,33038,388,33426,11.48,291236,AMMKMNKZ,3
210,Tiruvadanai,JAWAHAR,MALE,36,GENERAL,NTK,16403,98,16501,5.67,291236,NTK,4
210,Tiruvadanai,P.SATHYARAJ,MALE,36,SC,MNM,2189,19,2208,0.76,291236,MNM,5
210,Tiruvadanai,NOTA,,,,NOTA,765,3,768,0.26,291236,NOTA,6
210,Tiruvadanai,ANBUBAGURUDEEN N,MALE,65,GENERAL,NCP,621,8,629,0.22,291236,NCP,7
210,Tiruvadanai,A.RAMALINGAM,MALE,45,SC,BSP,605,5,610,0.21,291236,BSP,8
210,Tiruvadanai,K.PERUMAL,MALE,50,GENERAL,IND,517,5,522,0.18,291236,IND,9
210,Tiruvadanai,C.MANIKANDAN,MALE,31,GENERAL,IND,410,0,410,0.14,291236,IND,10
210,Tiruvadanai,S.ANANTHARAJ,MALE,29,SC,MIDP,399,0,399,0.14,291236,MIDP,11
210,Tiruvadanai,SURIYA PRAKASH,MALE,46,GENERAL,IND,385,0,385,0.13,291236,IND,12
210,Tiruvadanai,A.MANI,MALE,65,GENERAL,IND,382,0,382,0.13,291236,IND,13
210,Tiruvadanai,M.PRAVEEN,MALE,26,GENERAL,IND,273,1,274,0.09,291236,IND,14
210,Tiruvadanai,SIKKANDAR.B,MALE,35,GENERAL,IND,262,0,262,0.09,291236,IND,15
210,Tiruvadanai,S.PRADEEP,MALE,25,GENERAL,IND,163,0,163,0.06,291236,IND,16
211,Ramanathapuram,KATHARBATCHA MUTHURAMALINGAM,MALE,49,GENERAL,DMK,109705,1370,111075,36.01,308443,DMK+,1
211,Ramanathapuram,D.KUPPURAMU,MALE,64,GENERAL,BJP,60422,341,60763,19.70,308443,ADMK+,2
211,Ramanathapuram,K.ILANGO,MALE,49,GENERAL,NTK,16976,86,17062,5.53,308443,NTK,3
211,Ramanathapuram,P.MALAICHAMY,MALE,29,GENERAL,IND,10831,14,10845,3.52,308443,IND,4
211,Ramanathapuram,G.MUNIYASAMY,MALE,62,GENERAL,AMMKMNKZ,6726,50,6776,2.20,308443,AMMKMNKZ,5
211,Ramanathapuram,K.P SARAVANAN,MALE,47,GENERAL,MNM,1973,23,1996,0.65,308443,MNM,6
211,Ramanathapuram,E VINOTH,MALE,26,GENERAL,IND,1219,0,1219,0.40,308443,IND,7
211,Ramanathapuram,SURYAPRAKASH,MALE,46,GENERAL,IND,996,2,998,0.32,308443,IND,8
211,Ramanathapuram,NOTA,,,,NOTA,747,6,753,0.24,308443,NOTA,9
211,Ramanathapuram,MISRA G,MALE,40,GENERAL,IND,475,2,477,0.15,308443,IND,10
211,Ramanathapuram,ALLAPICHAI,MALE,76,GENERAL,BSP,451,2,453,0.15,308443,BSP,11
211,Ramanathapuram,AMUTHAN,MALE,60,GENERAL,NMK,367,1,368,0.12,308443,NMK,12
211,Ramanathapuram,B VIJAYAPRAKASH,MALE,32,GENERAL,IND,343,0,343,0.11,308443,IND,13
211,Ramanathapuram,K.KURUNTHAPPAN,MALE,44,GENERAL,IND,249,1,250,0.08,308443,IND,14
211,Ramanathapuram,S.SURESH,MALE,31,GENERAL,IND,191,0,191,0.06,308443,IND,15
211,Ramanathapuram,V.JAYAPRAKASH,MALE,48,SC,MIDP,135,0,135,0.04,308443,MIDP,16
211,Ramanathapuram,SALEEM,MALE,49,GENERAL,IND,121,3,124,0.04,308443,IND,17
211,Ramanathapuram,N MUNIYASAMI,MALE,49,GENERAL,IND,115,0,115,0.04,308443,IND,18
211,Ramanathapuram,R.S.WILHELM BENJAMIN ANAND,MALE,34,GENERAL,BHUDRP,77,1,78,0.03,308443,BHUDRP,19
211,Ramanathapuram,ASANALI,MALE,34,GENERAL,IND,76,1,77,0.02,308443,IND,20
212,Mudhukulathur,R.S.RAJAKANNAPPAN,MALE,72,GENERAL,DMK,100328,1573,101901,32.77,310954,DMK+,1
212,Mudhukulathur,KEERTHIKA MUNIYASAMY,FEMALE,44,GENERAL,ADMK,80166,1014,81180,26.11,310954,ADMK+,2
212,Mudhukulathur,M.MURUGAN,MALE,49,GENERAL,AMMKMNKZ,19433,266,19699,6.34,310954,AMMKMNKZ,3
212,Mudhukulathur,R.RAHMADNISHA,FEMALE,37,GENERAL,NTK,11089,145,11234,3.61,310954,NTK,4
212,Mudhukulathur,C.NAVAPANNEERSELVAM,MALE,63,GENERAL,MNM,923,20,943,0.30,310954,MNM,5
212,Mudhukulathur,K.SATHISH,MALE,43,GENERAL,IND,809,6,815,0.26,310954,IND,6
212,Mudhukulathur,G.M.SENTHILMURUGAN,MALE,39,GENERAL,IND,717,5,722,0.23,310954,IND,7
212,Mudhukulathur,A.SARAVANAKUMAR,MALE,41,GENERAL,NIDP,609,5,614,0.20,310954,NIDP,8
212,Mudhukulathur,S.PRABAKARAN,MALE,31,GENERAL,IND,555,2,557,0.18,310954,IND,9
212,Mudhukulathur,N.SIVANANDAM,MALE,37,SC,BSP,533,2,535,0.17,310954,BSP,10
212,Mudhukulathur,NOTA,,,,NOTA,530,2,532,0.17,310954,NOTA,11
212,Mudhukulathur,C.MALAISELVAM,MALE,42,SC,PT,383,10,393,0.13,310954,PT,12
212,Mudhukulathur,K.RAMACHANDRAN,MALE,32,SC,IND,389,0,389,0.13,310954,IND,13
212,Mudhukulathur,K.MURUGAN,MALE,39,GENERAL,IND,331,0,331,0.11,310954,IND,14
212,Mudhukulathur,K.BOOMIRAJAN YADAV,MALE,39,GENERAL,TMTHK,212,2,214,0.07,310954,TMTHK,15
212,Mudhukulathur,S.IMMANUVEL SEKAR,MALE,40,SC,IND,193,1,194,0.06,310954,IND,16
212,Mudhukulathur,DEVA SITHAM.I,MALE,33,GENERAL,IND,188,5,193,0.06,310954,IND,17
212,Mudhukulathur,M.KARTHICK,MALE,27,GENERAL,IND,133,1,134,0.04,310954,IND,19
212,Mudhukulathur,K.PANCHATCHARAM,MALE,44,GENERAL,MIDP,133,1,134,0.04,310954,MIDP,18
212,Mudhukulathur,T.AZHAKUMALAI KUMARAN,MALE,43,GENERAL,IND,127,4,131,0.04,310954,IND,20
212,Mudhukulathur,K.RAJAKUMAR,MALE,38,GENERAL,IND,100,0,100,0.03,310954,IND,21
212,Mudhukulathur,P.MURUGAN,MALE,41,GENERAL,IND,91,1,92,0.03,310954,IND,22
212,Mudhukulathur,S.RAJA,MALE,43,GENERAL,PPIS,80,0,80,0.03,310954,PPIS,23
212,Mudhukulathur,E.MOHAN,MALE,51,GENERAL,IND,79,0,79,0.03,310954,IND,24
213,Vilathikulam,MARKANDAYAN V,MALE,44,GENERAL,DMK,89130,1218,90348,41.65,216923,DMK+,1
213,Vilathikulam,CHINNAPPAN P,MALE,51,GENERAL,ADMK,51237,562,51799,23.88,216923,ADMK+,2
213,Vilathikulam,BALAJI R,MALE,30,GENERAL,NTK,11697,131,11828,5.45,216923,NTK,3
213,Vilathikulam,SEENI SELVI K,FEMALE,39,GENERAL,AMMKMNKZ,6591,66,6657,3.07,216923,AMMKMNKZ,4
213,Vilathikulam,WILSON X,MALE,48,GENERAL,MNM,1511,9,1520,0.70,216923,MNM,5
213,Vilathikulam,MUTHUKUMAR C,MALE,37,SC,PT,1029,26,1055,0.49,216923,PT,6
213,Vilathikulam,NOTA,,,,NOTA,1017,19,1036,0.48,216923,NOTA,7
213,Vilathikulam,KARUPPASAMY K,MALE,61,GENERAL,NIDP,610,3,613,0.28,216923,NIDP,8
213,Vilathikulam,MANIKKARAJ A,MALE,38,GENERAL,BSP,480,7,487,0.22,216923,BSP,9
213,Vilathikulam,MARIMUTHU S,MALE,39,GENERAL,SIFB,398,6,404,0.19,216923,SIFB,10
213,Vilathikulam,MURUGANANTHAM M,MALE,55,GENERAL,IND,347,1,348,0.16,216923,IND,11
213,Vilathikulam,CHELLADURAI S,MALE,43,SC,IND,310,2,312,0.14,216923,IND,12
213,Vilathikulam,ARUMUGAM S,MALE,53,GENERAL,IND,272,0,272,0.13,216923,IND,13
213,Vilathikulam,ARUMUGAPERUMAL K,MALE,30,SC,IND,263,5,268,0.12,216923,IND,14
213,Vilathikulam,GANDHI M,MALE,52,SC,BHUDRP,119,2,121,0.06,216923,BHUDRP,15
213,Vilathikulam,RAJAMANI P,MALE,36,GENERAL,IND,101,0,101,0.05,216923,IND,16
214,Thoothukkudi,P.Geetha Jeevan,FEMALE,50,GENERAL,DMK,90206,2108,92314,32.33,285497,DMK+,1
214,Thoothukkudi,SDR Vijayaseelan,MALE,48,GENERAL,ADMK,41621,383,42004,14.71,285497,ADMK+,2
214,Thoothukkudi,V.Velraj,MALE,38,GENERAL,NTK,30747,190,30937,10.84,285497,NTK,3
214,Thoothukkudi,N.Sundar,MALE,50,GENERAL,MNM,10475,59,10534,3.69,285497,MNM,4
214,Thoothukkudi,U.Chandran,MALE,57,GENERAL,DMDK,4011,29,4040,1.42,285497,DMDK,5
214,Thoothukkudi,J.Sivaneswaran,MALE,32,GENERAL,IND,2849,17,2866,1.00,285497,IND,6
214,Thoothukkudi,NOTA,,,,NOTA,1539,30,1569,0.55,285497,NOTA,7
214,Thoothukkudi,S.V.Rajasekar,MALE,39,GENERAL,USIP,914,1,915,0.32,285497,USIP,8
214,Thoothukkudi,L.Maria Deva Sahaya Johny,MALE,35,GENERAL,IND,442,4,446,0.16,285497,IND,9
214,Thoothukkudi,A.Ashok Kumar,MALE,43,SC,BSP,432,4,436,0.15,285497,BSP,10
214,Thoothukkudi,A.Rajavel,MALE,66,GENERAL,IND,278,4,282,0.10,285497,IND,11
214,Thoothukkudi,G.Selvavinayagam,MALE,46,GENERAL,VTVTK,268,1,269,0.09,285497,VTVTK,12
214,Thoothukkudi,S.Krishnan,MALE,43,GENERAL,IND,182,0,182,0.06,285497,IND,13
214,Thoothukkudi,J.Alldrin Airmarshal Thayaram,MALE,41,GENERAL,IND,166,1,167,0.06,285497,IND,14
214,Thoothukkudi,A.Jeyalalitha,FEMALE,49,GENERAL,IND,162,1,163,0.06,285497,IND,15
214,Thoothukkudi,S.Subash,MALE,30,SC,RPPRINAT,159,2,161,0.06,285497,RPPRINAT,16
214,Thoothukkudi,J.Arun Nehruraj,MALE,37,SC,IND,142,0,142,0.05,285497,IND,17
214,Thoothukkudi,J.samuvel,MALE,45,GENERAL,IND,138,0,138,0.05,285497,IND,18
214,Thoothukkudi,N.Balasubramanian,MALE,49,GENERAL,APTADMK,126,1,127,0.04,285497,APTADMK,19
214,Thoothukkudi,K.Subramani,MALE,40,GENERAL,SHS,124,0,124,0.04,285497,SHS,20
214,Thoothukkudi,C.Ganesh Ayyadurai,MALE,32,GENERAL,IND,115,1,116,0.04,285497,IND,21
214,Thoothukkudi,Mannar Maharajan,MALE,31,SC,BHUDRP,93,0,93,0.03,285497,BHUDRP,22
214,Thoothukkudi,Ramagunaseelan,MALE,67,GENERAL,IND,88,0,88,0.03,285497,IND,23
214,Thoothukkudi,S.Balasundram,MALE,58,GENERAL,IND,87,0,87,0.03,285497,IND,24
214,Thoothukkudi,G.Selvam,MALE,54,GENERAL,IND,75,0,75,0.03,285497,IND,25
214,Thoothukkudi,M.Lingaraja,MALE,36,GENERAL,IND,70,0,70,0.02,285497,IND,26
214,Thoothukkudi,A.Mohamed Imran Arabi,MALE,36,GENERAL,IND,60,2,62,0.02,285497,IND,27
215,Tiruchendur,Anitha R. Radhakrishnan,MALE,68,GENERAL,DMK,86162,2112,88274,36.01,245144,DMK+,1
215,Tiruchendur,Radhakrishnan M,MALE,39,GENERAL,ADMK,62420,591,63011,25.70,245144,ADMK+,2
215,Tiruchendur,Gloriyan S,MALE,44,GENERAL,NTK,14963,100,15063,6.14,245144,NTK,3
215,Tiruchendur,Vadamalaipandian S,MALE,66,GENERAL,AMMKMNKZ,3730,36,3766,1.54,245144,AMMKMNKZ,4
215,Tiruchendur,Jayanthi M,FEMALE,47,GENERAL,MNM,1949,16,1965,0.80,245144,MNM,5
215,Tiruchendur,NOTA,,,,NOTA,1043,11,1054,0.43,245144,NOTA,6
215,Tiruchendur,Rooswelt X,MALE,48,GENERAL,NIDP,238,1,239,0.10,245144,NIDP,7
215,Tiruchendur,Baskar C,MALE,37,SC,IND,195,1,196,0.08,245144,IND,8
215,Tiruchendur,Pon Rathna Selvan S,MALE,46,GENERAL,IND,194,1,195,0.08,245144,IND,9
215,Tiruchendur,Senthilkumar S,MALE,33,SC,IND,177,0,177,0.07,245144,IND,10
215,Tiruchendur,Shaik Abdul Kader P.S.J,MALE,50,GENERAL,IND,136,0,136,0.06,245144,IND,11
215,Tiruchendur,Kennady Babu K,MALE,35,GENERAL,VTVTK,128,1,129,0.05,245144,VTVTK,12
215,Tiruchendur,Arumugam S,MALE,38,SC,IND,107,1,108,0.04,245144,IND,13
215,Tiruchendur,Kalyanasundaram R,MALE,34,GENERAL,IND,90,2,92,0.04,245144,IND,14
215,Tiruchendur,Perumal K,MALE,60,GENERAL,IND,71,0,71,0.03,245144,IND,15
215,Tiruchendur,Essakki Muthu,MALE,40,GENERAL,IND,58,2,60,0.02,245144,IND,16
216,Srivaikuntam,Oorvasi Amirtharaj .S,MALE,37,GENERAL,INC,75086,1757,76843,34.20,224689,DMK+,1
216,Srivaikuntam,S.P.SHUNMUGANATHAN,MALE,66,GENERAL,ADMK,58583,888,59471,26.47,224689,ADMK+,2
216,Srivaikuntam,P.Subbiah Pandian,MALE,44,GENERAL,NTK,12552,154,12706,5.65,224689,NTK,3
216,Srivaikuntam,ERAL S. RAMESH,MALE,52,GENERAL,AMMKMNKZ,10074,129,10203,4.54,224689,AMMKMNKZ,4
216,Srivaikuntam,R.Chandra Sekar,MALE,48,GENERAL,MNM,1345,10,1355,0.60,224689,MNM,5
216,Srivaikuntam,NOTA,,,,NOTA,749,7,756,0.34,224689,NOTA,6
216,Srivaikuntam,Durai Singh J,MALE,32,GENERAL,IND,493,1,494,0.22,224689,IND,7
216,Srivaikuntam,Arun B,MALE,30,SC,PT,437,7,444,0.20,224689,PT,8
216,Srivaikuntam,Esakki Raja K,MALE,34,GENERAL,IND,336,5,341,0.15,224689,IND,9
216,Srivaikuntam,Sethuramalingam S,MALE,47,GENERAL,IND,311,1,312,0.14,224689,IND,10
216,Srivaikuntam,Ponnudurai I,MALE,26,GENERAL,IND,297,0,297,0.13,224689,IND,11
