ac_no,ac_name,candidate_name,gender,age,category,party,general,postal,total,pct_votes,total_electors,party_group,rank
76,TIRUKKOYILUR,Vijay R Baranibalaaji,MALE,50,GENERAL,TVK,72247,501,72748,29.89,243404,TVK+,2
76,TIRUKKOYILUR,Dr Pon Gauthamsigamani,MALE,51,GENERAL,DMK,61525,927,62452,25.66,243404,DMK+,3
76,TIRUKKOYILUR,Hemarajan K,MALE,39,GENERAL,NTK,5703,88,5791,2.38,243404,NTK,4
76,TIRUKKOYILUR,Ramakrishnan M,MALE,54,GENERAL,IND,588,1,589,0.24,243404,IND,5
76,TIRUKKOYILUR,Vijayamoorthi E,MALE,30,SC,IND,570,1,571,0.23,243404,IND,6
76,TIRUKKOYILUR,Nota,,,,NOTA,491,9,500,0.21,243404,NOTA,7
76,TIRUKKOYILUR,Govindhakannan M,MALE,52,GENERAL,BSP,373,1,374,0.15,243404,BSP,8
76,TIRUKKOYILUR,Tamilselvam R,MALE,33,GENERAL,tavk,303,9,312,0.13,243404,tavk,9
76,TIRUKKOYILUR,Ravichandran G,MALE,59,GENERAL,IND,205,0,205,0.08,243404,IND,10
76,TIRUKKOYILUR,Gowtham S,MALE,25,GENERAL,IND,192,0,192,0.08,243404,IND,11
76,TIRUKKOYILUR,Edwin Abinesh A,MALE,26,GENERAL,IND,136,0,136,0.06,243404,IND,12
76,TIRUKKOYILUR,Prabhakaran V J,MALE,36,GENERAL,IND,127,5,132,0.05,243404,IND,13
76,TIRUKKOYILUR,Selvam K,MALE,55,GENERAL,VTVTK,108,0,108,0.04,243404,VTVTK,14
76,TIRUKKOYILUR,Palanisamy E,MALE,57,SC,IND,92,2,94,0.04,243404,IND,15
76,TIRUKKOYILUR,Karthick S,MALE,31,GENERAL,IND,81,0,81,0.03,243404,IND,16
77,ULUNDURPETTAI,Vasanthavel G R,MALE,60,GENERAL,DMK,97584,887,98471,32.74,300789,DMK+,1
77,ULUNDURPETTAI,Kumaraguru R,MALE,64,GENERAL,ADMK,95014,1180,96194,31.98,300789,ADMK+,2
77,ULUNDURPETTAI,Sudhakar M,MALE,39,GENERAL,TVK,65739,469,66208,22.01,300789,TVK+,3
77,ULUNDURPETTAI,Logeshwari S,FEMALE,30,GENERAL,NTK,6449,76,6525,2.17,300789,NTK,4
77,ULUNDURPETTAI,Nota,,,,NOTA,1047,4,1051,0.35,300789,NOTA,5
77,ULUNDURPETTAI,Manikandan P,MALE,34,GENERAL,IND,642,0,642,0.21,300789,IND,6
77,ULUNDURPETTAI,Udhayakumar R,MALE,40,GENERAL,AIPTMMK,590,0,590,0.2,300789,AIPTMMK,7
77,ULUNDURPETTAI,Krishnamoorthy V,MALE,35,GENERAL,IND,281,1,282,0.09,300789,IND,8
77,ULUNDURPETTAI,Ramakrishnan R,MALE,50,GENERAL,IND,250,1,251,0.08,300789,IND,9
77,ULUNDURPETTAI,Senthil P,MALE,45,GENERAL,IND,215,2,217,0.07,300789,IND,10
77,ULUNDURPETTAI,Parthiban V,MALE,46,GENERAL,IND,166,4,170,0.06,300789,IND,11
77,ULUNDURPETTAI,Balakrishnan K,MALE,51,GENERAL,AMM,138,2,140,0.05,300789,AMM,12
77,ULUNDURPETTAI,Sasikumar N,MALE,39,GENERAL,IND,102,8,110,0.04,300789,IND,13
77,ULUNDURPETTAI,Sankar S,MALE,56,SC,IND,78,0,78,0.03,300789,IND,14
77,ULUNDURPETTAI,Arasan K,MALE,70,SC,IND,73,0,73,0.02,300789,IND,15
78,RISHIVANDIYAM,Karthikeyan K,MALE,48,GENERAL,DMK,88871,840,89711,32.78,273641,DMK+,1
78,RISHIVANDIYAM,Ashok Kumar G,MALE,44,GENERAL,TVK,84465,384,84849,31.01,273641,TVK+,2
78,RISHIVANDIYAM,Chezhiyan P,MALE,56,GENERAL,PMK,56135,353,56488,20.64,273641,ADMK+,3
78,RISHIVANDIYAM,Radhika P,FEMALE,32,GENERAL,NTK,7193,54,7247,2.65,273641,NTK,4
78,RISHIVANDIYAM,Senthikumar V N,MALE,59,GENERAL,IND,1071,0,1071,0.39,273641,IND,5
78,RISHIVANDIYAM,Selvaraj P,MALE,61,GENERAL,IND,800,0,800,0.29,273641,IND,6
78,RISHIVANDIYAM,Balakrishnan A,MALE,37,SC,BSP,575,3,578,0.21,273641,BSP,7
78,RISHIVANDIYAM,Nota,,,,NOTA,528,6,534,0.2,273641,NOTA,8
78,RISHIVANDIYAM,Anbumurugan S,MALE,46,GENERAL,IND,458,0,458,0.17,273641,IND,9
78,RISHIVANDIYAM,Sevvantha G K,FEMALE,54,GENERAL,AMM,322,0,322,0.12,273641,AMM,10
78,RISHIVANDIYAM,Ranganathan N,MALE,50,SC,AIPTMMK,302,0,302,0.11,273641,AIPTMMK,11
78,RISHIVANDIYAM,Arumugam G,MALE,50,GENERAL,PRJNTIP,291,0,291,0.11,273641,PRJNTIP,12
78,RISHIVANDIYAM,Venkatraman J,MALE,40,GENERAL,NADLMMKLK,248,3,251,0.09,273641,NADLMMKLK,13
78,RISHIVANDIYAM,Karthikeyan A,MALE,49,GENERAL,IND,243,1,244,0.09,273641,IND,14
78,RISHIVANDIYAM,Manikandan C,MALE,42,SC,IND,241,0,241,0.09,273641,IND,15
78,RISHIVANDIYAM,Vinoth S,MALE,37,GENERAL,IND,208,0,208,0.08,273641,IND,16
78,RISHIVANDIYAM,Sezhiyan K,MALE,44,GENERAL,IND,173,0,173,0.06,273641,IND,17
78,RISHIVANDIYAM,Sankar R,MALE,34,SC,tavk,161,0,161,0.06,273641,tavk,18
78,RISHIVANDIYAM,Vijayakumar G,MALE,36,SC,IND,141,0,141,0.05,273641,IND,19
78,RISHIVANDIYAM,Gowtham C,MALE,32,GENERAL,IND,136,0,136,0.05,273641,IND,20
78,RISHIVANDIYAM,Raja S,MALE,37,SC,IND,130,0,130,0.05,273641,IND,21
78,RISHIVANDIYAM,Karthikeyan V,MALE,41,GENERAL,IND,125,0,125,0.05,273641,IND,22
78,RISHIVANDIYAM,Raja K,MALE,42,GENERAL,IND,97,1,98,0.04,273641,IND,23
78,RISHIVANDIYAM,Anbu D,MALE,46,GENERAL,IND,90,0,90,0.03,273641,IND,24
78,RISHIVANDIYAM,Narayanan L,MALE,42,SC,IND,83,0,83,0.03,273641,IND,25
78,RISHIVANDIYAM,Marikkannu A,MALE,63,GENERAL,IND,63,0,63,0.02,273641,IND,26
79,SANKARAPURAM,Rakesh R,MALE,38,GENERAL,ADMK,79369,881,80250,30.17,266003,ADMK+,1
79,SANKARAPURAM,Udhayasuriyan T,MALE,62,GENERAL,DMK,75641,1169,76810,28.88,266003,DMK+,2
79,SANKARAPURAM,Jagadesan A,MALE,53,SC,TVK,67107,517,67624,25.42,266003,TVK+,3
79,SANKARAPURAM,Ramesh K,MALE,35,GENERAL,NTK,5509,58,5567,2.09,266003,NTK,4
79,SANKARAPURAM,Ramachandiran M,MALE,47,SC,tavk,674,3,677,0.25,266003,tavk,5
79,SANKARAPURAM,Manikandan P,MALE,34,GENERAL,IND,579,0,579,0.22,266003,IND,6
79,SANKARAPURAM,Sudha M,FEMALE,37,SC,BSP,541,3,544,0.2,266003,BSP,7
79,SANKARAPURAM,Mayilamparai Mari A,MALE,49,GENERAL,IND,512,0,512,0.19,266003,IND,8
79,SANKARAPURAM,Vijay J,MALE,34,GENERAL,IND,409,0,409,0.15,266003,IND,9
79,SANKARAPURAM,Nota,,,,NOTA,371,12,383,0.14,266003,NOTA,10
79,SANKARAPURAM,Pachaiyappan K,MALE,56,GENERAL,IND,350,1,351,0.13,266003,IND,11
79,SANKARAPURAM,Nadarajan K,MALE,67,GENERAL,AIPTMMK,328,0,328,0.12,266003,AIPTMMK,12
79,SANKARAPURAM,Durai Ezhilan P,MALE,49,GENERAL,IND,293,2,295,0.11,266003,IND,13
79,SANKARAPURAM,Gangasekar A,MALE,42,GENERAL,MSK,223,0,223,0.08,266003,MSK,14
79,SANKARAPURAM,Mani G,MALE,32,GENERAL,IND,166,0,166,0.06,266003,IND,15
79,SANKARAPURAM,Dr.murugu K,MALE,55,SC,IND,111,2,113,0.04,266003,IND,16
79,SANKARAPURAM,Samikkannu M,MALE,45,GENERAL,IND,112,0,112,0.04,266003,IND,17
79,SANKARAPURAM,Jayaprakash K,MALE,47,GENERAL,IND,111,0,111,0.04,266003,IND,18
79,SANKARAPURAM,Anbazhagan S,MALE,28,GENERAL,IND,103,2,105,0.04,266003,IND,19
79,SANKARAPURAM,Sanniyasi N,MALE,56,SC,VTVTK,100,0,100,0.04,266003,VTVTK,20
79,SANKARAPURAM,Kavikuil V,FEMALE,26,GENERAL,IND,97,0,97,0.04,266003,IND,21
79,SANKARAPURAM,Harun Rasheeth J,MALE,51,SC,IND,84,3,87,0.03,266003,IND,22
79,SANKARAPURAM,Vignesh R,MALE,29,GENERAL,IND,85,0,85,0.03,266003,IND,23
80,KALLAKURICHI (SC),Arul Vignesh C,MALE,35,SC,TVK,80572,560,81132,28.81,281622,TVK+,1
80,KALLAKURICHI (SC),Rajeevgandhi S,MALE,41,SC,ADMK,79562,772,80334,28.53,281622,ADMK+,2
80,KALLAKURICHI (SC),Malathi K,FEMALE,46,SC,VCK,76696,970,77666,27.58,281622,DMK+,3
80,KALLAKURICHI (SC),Nagammal Rajkodi,FEMALE,35,SC,NTK,7379,115,7494,2.66,281622,NTK,4
80,KALLAKURICHI (SC),Nota,,,,NOTA,847,36,883,0.31,281622,NOTA,5
80,KALLAKURICHI (SC),Vignesh G,MALE,31,SC,IND,649,4,653,0.23,281622,IND,6
80,KALLAKURICHI (SC),Vasanthakumar S,MALE,27,SC,IND,412,5,417,0.15,281622,IND,7
80,KALLAKURICHI (SC),Rajivgandhi P,MALE,41,SC,IND,306,2,308,0.11,281622,IND,8
80,KALLAKURICHI (SC),Selvaraj M,MALE,57,SC,IND,219,0,219,0.08,281622,IND,9
80,KALLAKURICHI (SC),Rajivgandhi S,MALE,40,SC,IND,196,0,196,0.07,281622,IND,10
80,KALLAKURICHI (SC),Malathi K,FEMALE,28,SC,IND,177,2,179,0.06,281622,IND,11
80,KALLAKURICHI (SC),Prabu C,MALE,43,SC,IND,145,0,145,0.05,281622,IND,12
81,GANGAVALLI (SC),Nallathambi. A,MALE,61,SC,ADMK,72152,1015,73167,33.51,218375,ADMK+,1
81,GANGAVALLI (SC),Chinnadurai. K,MALE,59,SC,DMK,57619,1144,58763,26.91,218375,DMK+,2
81,GANGAVALLI (SC),Sujatha. V,FEMALE,53,SC,TVK,54756,535,55291,25.32,218375,TVK+,3
81,GANGAVALLI (SC),Abirami. A,FEMALE,31,SC,NTK,6134,108,6242,2.86,218375,NTK,4
81,GANGAVALLI (SC),Nota,,,,NOTA,712,19,731,0.33,218375,NOTA,5
81,GANGAVALLI (SC),Balakrishnan. P,MALE,37,SC,BSP,530,3,533,0.24,218375,BSP,6
81,GANGAVALLI (SC),Dhanapal. S,MALE,49,SC,IND,439,5,444,0.2,218375,IND,7
81,GANGAVALLI (SC),Ramesh. S,MALE,37,SC,IND,389,1,390,0.18,218375,IND,8
81,GANGAVALLI (SC),Kaviarasan. T.t,MALE,33,SC,tavk,230,4,234,0.11,218375,tavk,9
81,GANGAVALLI (SC),Marimuthu. S,MALE,45,SC,PT,218,2,220,0.1,218375,PT,10
81,GANGAVALLI (SC),Kannan. S,MALE,54,SC,IND,212,0,212,0.1,218375,IND,11
81,GANGAVALLI (SC),Tamilarasan. T,MALE,40,SC,IND,189,7,196,0.09,218375,IND,12
81,GANGAVALLI (SC),Anbazhagan. S,MALE,59,SC,AMM,149,2,151,0.07,218375,AMM,13
81,GANGAVALLI (SC),Gunaprakash. D,MALE,26,SC,IND,105,0,105,0.05,218375,IND,14
82,ATTUR (SC),Jayasankaran. A.p.,MALE,55,SC,ADMK,79825,1018,80843,35.42,228219,ADMK+,1
82,ATTUR (SC),Selvabharathi. R.,MALE,38,SC,TVK,64980,545,65525,28.71,228219,TVK+,2
82,ATTUR (SC),Arthanari. S.k.,MALE,49,SC,INC,51100,796,51896,22.74,228219,DMK+,3
82,ATTUR (SC),Monisha Chinnadurai.,FEMALE,36,SC,NTK,6395,137,6532,2.86,228219,NTK,4
82,ATTUR (SC),Nota,,,,NOTA,1021,10,1031,0.45,228219,NOTA,5
82,ATTUR (SC),Rajeshkannan. K.,MALE,34,SC,IND,505,6,511,0.22,228219,IND,6
82,ATTUR (SC),Sellammal. V.m.,FEMALE,52,SC,BSP,409,3,412,0.18,228219,BSP,7
82,ATTUR (SC),Manickam. K.,MALE,68,SC,IND,255,1,256,0.11,228219,IND,8
82,ATTUR (SC),Poomalai. C.,MALE,46,SC,IND,235,0,235,0.1,228219,IND,9
82,ATTUR (SC),Palaniyammal. S.,FEMALE,50,SC,DMSK,211,4,215,0.09,228219,DMSK,10
82,ATTUR (SC),Selvakannan. L.,MALE,47,SC,IND,172,1,173,0.08,228219,IND,11
82,ATTUR (SC),Ramesh. G.,MALE,50,SC,tavk,171,1,172,0.08,228219,tavk,12
82,ATTUR (SC),Jagan. T.,MALE,35,SC,IND,156,2,158,0.07,228219,IND,13
82,ATTUR (SC),Varatharaj. G.,MALE,53,SC,IND,140,1,141,0.06,228219,IND,14
82,ATTUR (SC),Manimaran. A.,MALE,47,SC,IND,107,0,107,0.05,228219,IND,15
82,ATTUR (SC),Manikandan. M.,MALE,43,SC,IND,82,7,89,0.04,228219,IND,16
83,YERCAUD (ST),Usharani. P,FEMALE,54,ST,ADMK,86895,877,87772,32.16,272937,ADMK+,1
83,YERCAUD (ST),Lakshmi Janarthanan. J,FEMALE,30,ST,TVK,84951,632,85583,31.36,272937,TVK+,2
83,YERCAUD (ST),Revathi. T.m,FEMALE,44,ST,DMK,67152,893,68045,24.93,272937,DMK+,3
83,YERCAUD (ST),Palanisamy. M,MALE,26,ST,NTK,7472,129,7601,2.78,272937,NTK,4
83,YERCAUD (ST),Nota,,,,NOTA,1231,19,1250,0.46,272937,NOTA,5
83,YERCAUD (ST),Palanisamy. K,MALE,54,ST,BSP,900,10,910,0.33,272937,BSP,6
83,YERCAUD (ST),Gopi. C,MALE,35,ST,CPI(ML)(L),653,5,658,0.24,272937,CPI(ML)(L),7
83,YERCAUD (ST),Venkatesan. S,MALE,31,ST,IND,510,3,513,0.19,272937,IND,8
83,YERCAUD (ST),Pazhanivel. K,MALE,45,ST,IND,303,0,303,0.11,272937,IND,9
83,YERCAUD (ST),Thangadurai. N,MALE,50,ST,IND,291,3,294,0.11,272937,IND,10
83,YERCAUD (ST),Vengateshsan. T,MALE,48,ST,tavk,234,1,235,0.09,272937,tavk,11
83,YERCAUD (ST),Vijayakumar. N,MALE,27,ST,IND,210,1,211,0.08,272937,IND,12
83,YERCAUD (ST),Kaliyappan. A,MALE,52,ST,IND,123,0,123,0.05,272937,IND,13
83,YERCAUD (ST),Karthik. N,MALE,42,ST,IND,93,1,94,0.03,272937,IND,14
84,OMALUR,Mani. R,MALE,48,GENERAL,ADMK,110810,1436,112246,38.07,294863,ADMK+,1
84,OMALUR,Adhiyamaan. R.v,MALE,29,GENERAL,TVK,97026,681,97707,33.14,294863,TVK+,2
84,OMALUR,Elangovan. A.r,MALE,59,GENERAL,DMDK,45941,976,46917,15.91,294863,DMK+,3
84,OMALUR,Sivasakthi. M,MALE,27,GENERAL,NTK,8222,148,8370,2.84,294863,NTK,4
84,OMALUR,Gobinathan. R,MALE,35,GENERAL,IND,1542,2,1544,0.52,294863,IND,5
84,OMALUR,Nota,,,,NOTA,1417,16,1433,0.49,294863,NOTA,6
84,OMALUR,Mayakkannan. R,MALE,33,SC,IND,629,0,629,0.21,294863,IND,7
84,OMALUR,Krishnamoorthy. D,MALE,44,GENERAL,tavk,535,2,537,0.18,294863,tavk,8
84,OMALUR,Mohanraj. P.m,MALE,47,GENERAL,IND,378,0,378,0.13,294863,IND,9
84,OMALUR,Sureshkumar. S,MALE,47,GENERAL,AJPK,354,9,363,0.12,294863,AJPK,10
84,OMALUR,Jeganathan. A,MALE,42,GENERAL,IND,207,0,207,0.07,294863,IND,11
84,OMALUR,Manokaran. A,MALE,36,GENERAL,IND,190,7,197,0.07,294863,IND,12
84,OMALUR,Santhalingam. C,MALE,32,GENERAL,IND,163,1,164,0.06,294863,IND,13
84,OMALUR,Arul Prakash. T,MALE,33,GENERAL,IND,144,5,149,0.05,294863,IND,14
84,OMALUR,Perumal. S,MALE,75,SC,IND,132,10,142,0.05,294863,IND,15
84,OMALUR,Mani. V,MALE,45,GENERAL,IND,136,0,136,0.05,294863,IND,16
85,METTUR,Venkatachalam. G,MALE,61,GENERAL,ADMK,85347,1151,86498,33.81,255869,ADMK+,1
85,METTUR,Midhun Chakravarthy. M,MALE,35,GENERAL,DMK,66296,1097,67393,26.34,255869,DMK+,2
85,METTUR,Selvam. K,MALE,42,GENERAL,TVK,64665,595,65260,25.51,255869,TVK+,3
85,METTUR,Vidhya Veerappan,FEMALE,35,GENERAL,NTK,6987,122,7109,2.78,255869,NTK,4
85,METTUR,Nota,,,,NOTA,782,12,794,0.31,255869,NOTA,5
85,METTUR,Ramkumar. D.m,MALE,34,GENERAL,IND,706,0,706,0.28,255869,IND,6
85,METTUR,Durairaj. V,MALE,46,GENERAL,IND,641,18,659,0.26,255869,IND,7
85,METTUR,Venkatasalam. G,MALE,39,GENERAL,IND,469,2,471,0.18,255869,IND,8
85,METTUR,Periyaponnu. O,MALE,62,GENERAL,tavk,399,4,403,0.16,255869,tavk,9
85,METTUR,Dr.padmarajan. K,MALE,65,GENERAL,IND,385,5,390,0.15,255869,IND,10
85,METTUR,Prabakaran. S,MALE,34,SC,IND,251,0,251,0.1,255869,IND,11
85,METTUR,Krishnamoorthy. P,MALE,35,SC,IND,237,0,237,0.09,255869,IND,12
85,METTUR,Saravanakumar. M,MALE,47,GENERAL,IND,219,4,223,0.09,255869,IND,13
85,METTUR,Murugan. P,MALE,36,SC,IND,192,0,192,0.08,255869,IND,14
85,METTUR,Jaganathan. A,MALE,71,GENERAL,IND,121,0,121,0.05,255869,IND,15
85,METTUR,Velu. A,MALE,40,GENERAL,VTNMK,106,1,107,0.04,255869,VTNMK,16
85,METTUR,Chidambaram. A,MALE,42,GENERAL,IND,103,1,104,0.04,255869,IND,17
85,METTUR,Kannan. M,MALE,40,GENERAL,IND,98,1,99,0.04,255869,IND,18
85,METTUR,Kannan. R,MALE,45,GENERAL,IND,86,2,88,0.03,255869,IND,19
86,EDAPPADI,Edappadi Palaniswami. K,MALE,72,GENERAL,ADMK,146534,2399,148933,53.87,276472,ADMK+,1
86,EDAPPADI,Premkumar. K,MALE,43,GENERAL,IND,50765,58,50823,18.38,276472,IND,2
86,EDAPPADI,Kasi. C,MALE,66,GENERAL,DMK,42967,1044,44011,15.92,276472,DMK+,3
86,EDAPPADI,Priyadharshini. A,FEMALE,37,GENERAL,NTK,8311,139,8450,3.06,276472,NTK,4
86,EDAPPADI,Govindaraj.v,MALE,36,GENERAL,tavk,1652,10,1662,0.6,276472,tavk,5
86,EDAPPADI,Nota,,,,NOTA,1284,57,1341,0.49,276472,NOTA,6
86,EDAPPADI,Raja. K. B.sc. B.tech. Ex.inas,MALE,65,GENERAL,IND,734,5,739,0.27,276472,IND,7
86,EDAPPADI,Thulasimani. P,MALE,38,GENERAL,IND,419,16,435,0.16,276472,IND,8
86,EDAPPADI,Suresh. L,MALE,54,GENERAL,AIPTMMK,426,3,429,0.16,276472,AIPTMMK,9
86,EDAPPADI,Student's Friend Murugan. M,MALE,37,GENERAL,IND,387,12,399,0.14,276472,IND,10
86,EDAPPADI,Iyyappan Perumal. P,MALE,41,GENERAL,IND,289,7,296,0.11,276472,IND,11
86,EDAPPADI,Elumalai. P,MALE,45,GENERAL,IND,212,3,215,0.08,276472,IND,12
86,EDAPPADI,Kumaresan. M,MALE,70,GENERAL,IND,205,2,207,0.07,276472,IND,13
86,EDAPPADI,Murugan. C,MALE,47,GENERAL,IND,158,1,159,0.06,276472,IND,14
86,EDAPPADI,Subramani. P,MALE,42,GENERAL,IND,91,6,97,0.04,276472,IND,15
86,EDAPPADI,Sakthivel. S,MALE,57,GENERAL,IND,66,1,67,0.02,276472,IND,16
87,SANKARI,Vetrivel. S,MALE,54,GENERAL,ADMK,86200,1142,87342,33.52,260590,ADMK+,1
87,SANKARI,Senthilkumar. K,MALE,44,GENERAL,TVK,77390,435,77825,29.86,260590,TVK+,2
87,SANKARI,Manikandan. M,MALE,37,GENERAL,DMK,64752,964,65716,25.22,260590,DMK+,3
87,SANKARI,Nithya. A,FEMALE,36,GENERAL,NTK,7435,99,7534,2.89,260590,NTK,4
87,SANKARI,Dr. Gurunathan. S,MALE,55,SC,IDMK,1006,3,1009,0.39,260590,IDMK,5
87,SANKARI,Nota,,,,NOTA,699,12,711,0.27,260590,NOTA,6
87,SANKARI,Paramasivam. R,MALE,40,GENERAL,IND,470,3,473,0.18,260590,IND,7
87,SANKARI,Settumuthu. V,MALE,54,SC,BSP,394,4,398,0.15,260590,BSP,8
87,SANKARI,Manikandan. D,MALE,32,GENERAL,IND,392,3,395,0.15,260590,IND,9
87,SANKARI,Mayilkumar. M,MALE,45,GENERAL,IND,338,2,340,0.13,260590,IND,10
87,SANKARI,Vignesh. A,MALE,36,GENERAL,IND,289,0,289,0.11,260590,IND,11
87,SANKARI,Senthilkumar. R.s.,MALE,49,GENERAL,tavk,284,3,287,0.11,260590,tavk,12
87,SANKARI,Poovarasan. S,MALE,29,GENERAL,IND,263,5,268,0.1,260590,IND,13
87,SANKARI,Durairaj. C,MALE,69,SC,IND,259,1,260,0.1,260590,IND,14
87,SANKARI,Vijayakumar. M,MALE,45,GENERAL,IND,244,0,244,0.09,260590,IND,15
87,SANKARI,Salman. E,MALE,32,GENERAL,IND,146,1,147,0.06,260590,IND,16
87,SANKARI,Sakthivel. D,MALE,33,GENERAL,IND,139,1,140,0.05,260590,IND,17
87,SANKARI,Manikandan. P,MALE,30,GENERAL,IND,135,1,136,0.05,260590,IND,18
87,SANKARI,Ranjith Kumar. V,MALE,33,GENERAL,IND,96,0,96,0.04,260590,IND,19
87,SANKARI,Sakthivel. G,MALE,42,GENERAL,IND,83,3,86,0.03,260590,IND,20
87,SANKARI,Rameshkumar. V,MALE,43,GENERAL,IND,83,0,83,0.03,260590,IND,21
88,SALEM (WEST),Lakshmanan.s,MALE,58,GENERAL,TVK,119587,820,120407,46.66,258040,TVK+,1
88,SALEM (WEST),Karthe.m,MALE,58,GENERAL,PMK,45006,534,45540,17.65,258040,ADMK+,2
88,SALEM (WEST),Alagaapuram. R. Mohanraj,MALE,72,GENERAL,DMDK,41000,522,41522,16.09,258040,DMK+,3
88,SALEM (WEST),Arul Ramadas,MALE,54,GENERAL,AJPK,12391,141,12532,4.86,258040,AJPK,4
88,SALEM (WEST),Suresh Kumar.r,MALE,40,GENERAL,NTK,6726,94,6820,2.64,258040,NTK,5
88,SALEM (WEST),Nota,,,,NOTA,1026,26,1052,0.41,258040,NOTA,6
88,SALEM (WEST),Raj Kumar .g,MALE,44,GENERAL,tavk,635,1,636,0.25,258040,tavk,7
88,SALEM (WEST),Er.prabakaran.s,MALE,55,GENERAL,IND,609,4,613,0.24,258040,IND,8
88,SALEM (WEST),Prabu .k,MALE,44,GENERAL,VSHWTMLK,404,0,404,0.16,258040,VSHWTMLK,9
88,SALEM (WEST),Gunasekaran .r,MALE,30,SC,BSP,391,4,395,0.15,258040,BSP,10
88,SALEM (WEST),Bharath.s,MALE,28,GENERAL,IND,395,0,395,0.15,258040,IND,11
88,SALEM (WEST),Chandrasekaran.g,MALE,43,GENERAL,IND,392,1,393,0.15,258040,IND,12
88,SALEM (WEST),Velmanikandan. S,MALE,40,GENERAL,IND,366,3,369,0.14,258040,IND,13
88,SALEM (WEST),Srisabarinathan,MALE,43,GENERAL,IND,359,0,359,0.14,258040,IND,14
88,SALEM (WEST),Amirthalingam.n,MALE,40,GENERAL,IND,316,2,318,0.12,258040,IND,15
88,SALEM (WEST),Arul.p,MALE,41,GENERAL,IND,299,2,301,0.12,258040,IND,16
88,SALEM (WEST),Kumar.a.p,MALE,51,GENERAL,IND,263,0,263,0.1,258040,IND,17
88,SALEM (WEST),Karthick.m,MALE,27,SC,IND,240,3,243,0.09,258040,IND,18
88,SALEM (WEST),Arul.d,MALE,46,GENERAL,IND,238,1,239,0.09,258040,IND,19
88,SALEM (WEST),Manohar.c,MALE,52,GENERAL,IND,214,0,214,0.08,258040,IND,20
88,SALEM (WEST),Thiyagarajan.m,MALE,42,GENERAL,IND,183,1,184,0.07,258040,IND,21
88,SALEM (WEST),Perumal. A,MALE,72,GENERAL,IND,181,0,181,0.07,258040,IND,22
88,SALEM (WEST),Selvam.r,MALE,56,SC,IND,147,0,147,0.06,258040,IND,23
88,SALEM (WEST),Radhakrishnan. R,MALE,62,GENERAL,IND,136,1,137,0.05,258040,IND,24
88,SALEM (WEST),Bharanitharan.d.k,MALE,43,GENERAL,IND,117,1,118,0.05,258040,IND,25
88,SALEM (WEST),Vijayakumar. S,MALE,32,GENERAL,IND,108,3,111,0.04,258040,IND,26
88,SALEM (WEST),Arul. T,MALE,27,GENERAL,IND,108,0,108,0.04,258040,IND,27
88,SALEM (WEST),Karthick.r,MALE,26,GENERAL,IND,89,2,91,0.04,258040,IND,28
88,SALEM (WEST),Mohan Raj. R,MALE,30,GENERAL,IND,86,2,88,0.03,258040,IND,29
88,SALEM (WEST),Arul .s,MALE,31,GENERAL,IND,80,5,85,0.03,258040,IND,30
88,SALEM (WEST),Dhanapal,MALE,76,GENERAL,IND,73,1,74,0.03,258040,IND,31
88,SALEM (WEST),Panneerselvam.p,MALE,44,GENERAL,IND,67,1,68,0.03,258040,IND,32
89,SALEM (NORTH),Sivakumar. K,MALE,52,GENERAL,TVK,85218,492,85710,35.91,238685,TVK+,1
89,SALEM (NORTH),Rajendran. R,MALE,66,GENERAL,DMK,70667,1009,71676,30.03,238685,DMK+,2
89,SALEM (NORTH),Sadhasivam. S,MALE,59,GENERAL,PMK,43753,485,44238,18.53,238685,ADMK+,3
89,SALEM (NORTH),Gunaseela. M,FEMALE,39,GENERAL,NTK,6375,75,6450,2.7,238685,NTK,4
89,SALEM (NORTH),Nota,,,,NOTA,1188,17,1205,0.5,238685,NOTA,5
89,SALEM (NORTH),Mohanraj. S,MALE,36,GENERAL,tavk,337,1,338,0.14,238685,tavk,6
89,SALEM (NORTH),Jothilakshmi. R.s,FEMALE,40,GENERAL,VSHWTMLK,174,2,176,0.07,238685,VSHWTMLK,7
89,SALEM (NORTH),Raja. A,MALE,57,SC,IND,150,1,151,0.06,238685,IND,8
89,SALEM (NORTH),Sabareesan. D,MALE,32,SC,IND,137,0,137,0.06,238685,IND,9
89,SALEM (NORTH),Rajasekar. S,MALE,58,SC,IND,125,3,128,0.05,238685,IND,10
89,SALEM (NORTH),Rajendran. A,MALE,65,GENERAL,IND,121,1,122,0.05,238685,IND,11
89,SALEM (NORTH),Mahabub John. K,MALE,48,GENERAL,IND,115,2,117,0.05,238685,IND,12
89,SALEM (NORTH),Pravina. G,FEMALE,52,SC,IND,96,1,97,0.04,238685,IND,13
89,SALEM (NORTH),Manivannan. S,MALE,37,GENERAL,IND,75,15,90,0.04,238685,IND,14
89,SALEM (NORTH),Palanisamy. R,MALE,55,SC,IND,74,3,77,0.03,238685,IND,15
90,SALEM (SOUTH),Vijay Tamilan Parthiban. A,MALE,50,GENERAL,TVK,91008,363,91371,40.27,226880,TVK+,1
90,SALEM (SOUTH),Loganathan. M,MALE,69,GENERAL,DMK,57443,559,58002,25.57,226880,DMK+,2
90,SALEM (SOUTH),Vinoth. J,MALE,44,GENERAL,ADMK,49800,416,50216,22.13,226880,ADMK+,3
